,Date,CumulativeSumAdmitted,SC1-6M-VS2 HSC 9.0%,S-SC1-6M-VS2 HSC 9.0%,E-SC1-6M-VS2 HSC 9.0%,IS-SC1-6M-VS2 HSC 9.0%,IA-SC1-6M-VS2 HSC 9.0%,R-SC1-6M-VS2 HSC 9.0%,V1-SC1-6M-VS2 HSC 9.0%,Ev1-SC1-6M-VS2 HSC 9.0%,ISv1-SC1-6M-VS2 HSC 9.0%,IAv1-SC1-6M-VS2 HSC 9.0%,V2-SC1-6M-VS2 HSC 9.0%,Ev2-SC1-6M-VS2 HSC 9.0%,ISv2-SC1-6M-VS2 HSC 9.0%,IAv2-SC1-6M-VS2 HSC 9.0%
292,2022-04-19,,448370.6452,-1868858.0399,-13.2816,-67.6369,-1.7321,804194.5571,863372.4931,5.361,29.3748,0.9943,2011396.7999,6.5202,38.2122,2.1284
293,2022-04-20,,448370.6281,-1883704.3452,-11.3661,-59.7894,-1.4925,804167.5598,868337.1733,4.5798,25.9313,0.8555,2021314.7879,5.5666,33.7547,1.8299
294,2022-04-21,,448370.6083,-1898550.1481,-9.708,-52.7873,-1.2836,804140.0554,873301.6911,3.9051,22.8647,0.7346,2031232.4204,4.7437,29.7832,1.5704
295,2022-04-22,,448370.5871,-1913395.4317,-8.2758,-46.5482,-1.1019,804112.0903,878266.0399,3.3236,20.1373,0.6297,2041149.6897,4.0349,26.2491,1.3453
296,2022-04-23,,448370.5654,-1928240.1819,-7.0413,-40.9969,-0.9441,804083.7066,883230.2141,2.8234,17.715,0.5388,2051066.5888,3.4258,23.1085,1.1503
297,2022-04-24,,448370.544,-1943084.3867,-5.9797,-36.0646,-0.8074,804054.9425,888194.2089,2.394,15.5663,0.4601,2060983.1121,2.9033,20.3212,0.9819
298,2022-04-25,,448370.5233,-1957928.036,-5.0686,-31.6883,-0.6892,804025.8329,893158.0204,2.0263,13.6629,0.3923,2070899.2548,2.4561,17.8505,0.8366
299,2022-04-26,,448370.5037,-1972771.1213,-4.2884,-27.8107,-0.5872,803996.4094,898121.6453,1.712,11.9791,0.3338,2080815.0131,2.0741,15.6633,0.7115
300,2022-04-27,,448370.4854,-1987613.6358,-3.6217,-24.3797,-0.4994,803966.7007,903085.0808,1.4439,10.4913,0.2836,2090730.3835,1.7485,13.7295,0.6041
301,2022-04-28,,448370.4686,-2002455.5734,-3.0534,-21.348,-0.424,803936.7328,908048.3248,1.2158,9.1785,0.2405,2100645.3634,1.4715,12.0219,0.512
302,2022-04-29,,448370.4533,-2017296.9294,-2.5698,-18.6727,-0.3593,803906.5295,913011.3752,1.022,8.0216,0.2036,2110559.9506,1.2364,10.5158,0.4332
303,2022-04-30,,448370.4396,-2032137.6999,-2.1592,-16.3151,-0.3039,803876.1122,917974.2306,0.8577,7.0033,0.172,2120474.1431,1.0372,9.1892,0.3659
304,2022-05-01,,448370.4273,-2046977.8815,-1.8114,-14.2401,-0.2566,803845.5005,922936.8897,0.7187,6.1081,0.1451,2130387.9396,0.8688,8.0221,0.3086
305,2022-05-02,,448370.4164,-2061817.4718,-1.5174,-12.4162,-0.2164,803814.7121,927899.3516,0.6014,5.3222,0.1222,2140301.3387,0.7267,6.9965,0.2598
306,2022-05-03,,448370.4068,-2076656.4684,-1.2694,-10.8151,-0.1821,803783.7631,932861.6153,0.5026,4.6329,0.1028,2150214.3396,0.6071,6.0963,0.2184
307,2022-05-04,,448370.3985,-2091494.8698,-1.0605,-9.4112,-0.1531,803752.6682,937823.6802,0.4195,4.0292,0.0863,2160126.9414,0.5065,5.307,0.1833
308,2022-05-05,,448370.3913,-2106332.6745,-0.885,-8.1819,-0.1285,803721.4407,942785.5459,0.3497,3.501,0.0724,2170039.1436,0.4222,4.6159,0.1537
309,2022-05-06,,448370.385,-2121169.8815,-0.7378,-7.1067,-0.1077,803690.0926,947747.2118,0.2913,3.0393,0.0606,2179950.9456,0.3515,4.0113,0.1287
310,2022-05-07,,448370.3797,-2136006.4899,-0.6145,-6.1674,-0.0901,803658.6349,952708.6777,0.2424,2.6364,0.0507,2189862.3471,0.2924,3.4831,0.1076
311,2022-05-08,,448370.3752,-2150842.499,-0.5115,-5.3477,-0.0753,803627.0776,957669.9433,0.2016,2.285,0.0424,2199773.3477,0.2431,3.0219,0.0899
312,2022-05-09,,448370.3713,-2165677.9084,-0.4256,-4.6332,-0.0629,803595.4298,962631.0084,0.1676,1.9789,0.0354,2209683.9473,0.202,2.6199,0.075
313,2022-05-10,,448370.3681,-2180512.7177,-0.3539,-4.011,-0.0525,803563.6997,967591.8729,0.1393,1.7125,0.0295,2219594.1456,0.1678,2.2696,0.0625
314,2022-05-11,,448370.3654,-2195346.9265,-0.2943,-3.4699,-0.0438,803531.8948,972552.5366,0.1157,1.481,0.0246,2229503.9426,0.1394,1.9648,0.0521
315,2022-05-12,,448370.3631,-2210180.5347,-0.2448,-2.9997,-0.0365,803500.0219,977512.9995,0.0962,1.2799,0.0205,2239413.3381,0.1158,1.6998,0.0433
316,2022-05-13,,448370.3613,-2225013.542,-0.2037,-2.5914,-0.0304,803468.0873,982473.2615,0.0799,1.1054,0.017,2249322.3322,0.0962,1.4696,0.0361
317,2022-05-14,,448370.3597,-2239845.9484,-0.1695,-2.2374,-0.0253,803436.0966,987433.3226,0.0665,0.9541,0.0142,2259230.9246,0.08,1.2698,0.03
318,2022-05-15,,448370.3585,-2254677.7538,-0.1412,-1.9306,-0.0211,803404.0549,992393.1827,0.0553,0.8231,0.0118,2269139.1155,0.0666,1.0965,0.025
319,2022-05-16,,448370.3574,-2269508.9581,-0.1178,-1.665,-0.0176,803371.9668,997352.8418,0.0461,0.7096,0.0098,2279046.9048,0.0554,0.9464,0.0208
320,2022-05-17,,448370.3566,-2284339.5613,-0.0983,-1.4352,-0.0146,803339.8367,1002312.2999,0.0384,0.6115,0.0082,2288954.2924,0.0462,0.8164,0.0173
321,2022-05-18,,448370.3559,-2299169.5635,-0.0822,-1.2365,-0.0122,803307.6684,1007271.557,0.0321,0.5268,0.0068,2298861.2785,0.0386,0.704,0.0144
322,2022-05-19,,448370.3554,-2313998.9645,-0.0688,-1.0649,-0.0102,803275.4654,1012230.6131,0.0268,0.4536,0.0057,2308767.8629,0.0322,0.6067,0.012
323,2022-05-20,,448370.355,-2328827.7643,-0.0577,-0.9168,-0.0085,803243.2309,1017189.4682,0.0225,0.3904,0.0047,2318674.0457,0.027,0.5227,0.01
324,2022-05-21,,448370.3546,-2343655.9631,-0.0485,-0.789,-0.0071,803210.9679,1022148.1222,0.0188,0.3359,0.004,2328579.827,0.0226,0.4502,0.0083
325,2022-05-22,,448370.3543,-2358483.5608,-0.0408,-0.6788,-0.006,803178.679,1027106.5753,0.0158,0.2889,0.0033,2338485.2066,0.019,0.3876,0.007
326,2022-05-23,,448370.3541,-2373310.5573,-0.0344,-0.5838,-0.005,803146.3666,1032064.8274,0.0133,0.2484,0.0028,2348390.1846,0.016,0.3336,0.0058
327,2022-05-24,,448370.3539,-2388136.9528,-0.029,-0.502,-0.0042,803114.033,1037022.8784,0.0112,0.2135,0.0023,2358294.7611,0.0135,0.287,0.0049
328,2022-05-25,,448370.3538,-2402962.7473,-0.0246,-0.4315,-0.0035,803081.6801,1041980.7285,0.0095,0.1835,0.0019,2368198.9361,0.0114,0.2469,0.0041
329,2022-05-26,,448370.3537,-2417787.9407,-0.0208,-0.3709,-0.003,803049.3097,1046938.3776,0.008,0.1577,0.0016,2378102.7094,0.0096,0.2123,0.0034
330,2022-05-27,,448370.3536,-2432612.533,-0.0177,-0.3187,-0.0025,803016.9236,1051895.8257,0.0068,0.1355,0.0014,2388006.0813,0.0081,0.1826,0.0029
331,2022-05-28,,448370.3535,-2447436.5244,-0.015,-0.2738,-0.0021,802984.5233,1056853.0728,0.0058,0.1164,0.0012,2397909.0516,0.0069,0.1569,0.0024
332,2022-05-29,,448370.3535,-2462259.9147,-0.0128,-0.2352,-0.0018,802952.1101,1061810.1189,0.0049,0.0999,0.001,2407811.6205,0.0058,0.1349,0.0021
333,2022-05-30,,448370.3534,-2477082.7041,-0.0109,-0.2021,-0.0015,802919.6852,1066766.9641,0.0042,0.0858,0.0008,2417713.7878,0.0049,0.1159,0.0017
334,2022-05-31,,448370.3534,-2491904.8926,-0.0093,-0.1736,-0.0013,802887.25,1071723.6083,0.0035,0.0737,0.0007,2427615.5537,0.0042,0.0996,0.0015
335,2022-06-01,,448370.3534,-2506726.48,-0.0079,-0.149,-0.0011,802854.8053,1076680.0515,0.003,0.0632,0.0006,2437516.9181,0.0036,0.0856,0.0012
336,2022-06-02,,448370.3533,-2521547.4666,-0.0067,-0.128,-0.0009,802822.3521,1081636.2938,0.0026,0.0543,0.0005,2447417.881,0.003,0.0735,0.0011
337,2022-06-03,,448370.3533,-2536367.8523,-0.0057,-0.1099,-0.0008,802789.8914,1086592.3352,0.0022,0.0466,0.0004,2457318.4425,0.0026,0.0631,0.0009
338,2022-06-04,,448370.3533,-2551187.637,-0.0049,-0.0944,-0.0007,802757.4239,1091548.1756,0.0018,0.04,0.0004,2467218.6026,0.0022,0.0542,0.0008
339,2022-06-05,,448370.3533,-2566006.8209,-0.0042,-0.081,-0.0006,802724.9503,1096503.8151,0.0016,0.0343,0.0003,2477118.3613,0.0019,0.0466,0.0006
340,2022-06-06,,448370.3533,-2580825.404,-0.0035,-0.0695,-0.0005,802692.4713,1101459.2536,0.0013,0.0294,0.0003,2487017.7186,0.0016,0.04,0.0005
341,2022-06-07,,448370.3533,-2595643.3862,-0.003,-0.0597,-0.0004,802659.9874,1106414.4912,0.0011,0.0253,0.0002,2496916.6745,0.0013,0.0343,0.0005
342,2022-06-08,,448370.3532,-2610460.7676,-0.0026,-0.0512,-0.0004,802627.4993,1111369.528,0.001,0.0217,0.0002,2506815.2291,0.0011,0.0295,0.0004
343,2022-06-09,,448370.3532,-2625277.5483,-0.0022,-0.044,-0.0003,802595.0074,1116324.3638,0.0008,0.0186,0.0002,2516713.3823,0.001,0.0253,0.0003
344,2022-06-10,,448370.3532,-2640093.7282,-0.0019,-0.0377,-0.0003,802562.5122,1121278.9987,0.0007,0.0159,0.0001,2526611.1341,0.0008,0.0217,0.0003
345,2022-06-11,,448370.3532,-2654909.3073,-0.0016,-0.0324,-0.0002,802530.0141,1126233.4327,0.0006,0.0137,0.0001,2536508.4847,0.0007,0.0186,0.0002
346,2022-06-12,,448370.3532,-2669724.2857,-0.0013,-0.0278,-0.0002,802497.5134,1131187.6659,0.0005,0.0117,0.0001,2546405.4339,0.0006,0.016,0.0002
347,2022-06-13,,448370.3532,-2684538.6635,-0.0011,-0.0238,-0.0002,802465.0105,1136141.6981,0.0004,0.0101,0.0001,2556301.9818,0.0005,0.0137,0.0002
348,2022-06-14,,448370.3532,-2699352.4405,-0.001,-0.0204,-0.0001,802432.5058,1141095.5295,0.0004,0.0086,0.0001,2566198.1285,0.0004,0.0118,0.0001
349,2022-06-15,,448370.3532,-2714165.6169,-0.0008,-0.0175,-0.0001,802399.9994,1146049.16,0.0003,0.0074,0.0001,2576093.8739,0.0004,0.0101,0.0001
350,2022-06-16,,448370.3532,-2728978.1927,-0.0007,-0.015,-0.0001,802367.4917,1151002.5897,0.0003,0.0063,0.0001,2585989.2181,0.0003,0.0087,0.0001
351,2022-06-17,,448370.3532,-2743790.1679,-0.0006,-0.0129,-0.0001,802334.9829,1155955.8186,0.0002,0.0054,0.0,2595884.1611,0.0003,0.0074,0.0001
352,2022-06-18,,448370.3532,-2758601.5425,-0.0005,-0.011,-0.0001,802302.4732,1160908.8466,0.0002,0.0047,0.0,2605778.7028,0.0002,0.0064,0.0001
353,2022-06-19,,448370.3532,-2773412.3165,-0.0004,-0.0095,-0.0001,802269.9629,1165861.6737,0.0002,0.004,0.0,2615672.8433,0.0002,0.0055,0.0001
354,2022-06-20,,448370.3532,-2788222.49,-0.0003,-0.0081,0.0,802237.452,1170814.3001,0.0001,0.0034,0.0,2625566.5827,0.0001,0.0047,0.0001
355,2022-06-21,,448370.3532,-2803032.063,-0.0003,-0.007,0.0,802204.9407,1175766.7256,0.0001,0.0029,0.0,2635459.9209,0.0001,0.004,0.0
356,2022-06-22,,448370.3532,-2817841.0355,-0.0002,-0.006,0.0,802172.4293,1180718.9503,0.0001,0.0025,0.0,2645352.858,0.0001,0.0034,0.0
357,2022-06-23,,448370.3532,-2832649.4076,-0.0002,-0.0051,0.0,802139.9178,1185670.9742,0.0001,0.0021,0.0,2655245.3939,0.0001,0.0029,0.0
358,2022-06-24,,448370.3532,-2847457.1792,-0.0002,-0.0044,0.0,802107.4063,1190622.7974,0.0001,0.0018,0.0,2665137.5287,0.0001,0.0025,0.0
359,2022-06-25,,448370.3532,-2862264.3504,-0.0001,-0.0037,0.0,802074.895,1195574.4197,0.0001,0.0016,0.0,2675029.2624,0.0001,0.0022,0.0
360,2022-06-26,,448370.3532,-2877070.9213,-0.0001,-0.0032,0.0,802042.384,1200525.8413,0.0,0.0013,9.189e-06,2684920.5951,0.0001,0.0019,0.0
361,2022-06-27,,448370.3532,-2891876.8917,-0.0001,-0.0027,0.0,802009.8733,1205477.0621,0.0,0.0012,7.7459e-06,2694811.5267,0.0,0.0016,0.0
362,2022-06-28,,448370.3532,-2906682.2619,-0.0001,-0.0023,0.0,801977.3631,1210428.0822,0.0,0.001,6.5315e-06,2704702.0572,0.0,0.0014,0.0
363,2022-06-29,,448370.3532,-2921487.0317,-0.0001,-0.002,0.0,801944.8534,1215378.9015,0.0,0.0008,5.5098e-06,2714592.1867,0.0,0.0012,0.0
364,2022-06-30,,448370.3532,-2936291.2012,-0.0001,-0.0017,-8.9556e-06,801912.3443,1220329.5201,0.0,0.0007,4.6503e-06,2724481.9152,0.0,0.001,9.5662e-06
