Unnamed: 0,regionpsgc,provincepsgc,municipalitycitypsgc,linelist_date,active_cases
45827,130000000,133900000,133907000,2020-07-14,7
45828,130000000,133900000,133907000,2020-07-15,7
45829,130000000,133900000,133907000,2020-07-16,10
45830,130000000,133900000,133907000,2020-07-17,10
45831,130000000,133900000,133907000,2020-07-18,11
45832,130000000,133900000,133907000,2020-07-19,11
45833,130000000,133900000,133907000,2020-07-02,5
45834,130000000,133900000,133907000,2020-07-20,11
45835,130000000,133900000,133907000,2020-07-21,8
45836,130000000,133900000,133907000,2020-07-22,9
45837,130000000,133900000,133907000,2020-07-23,9
45838,130000000,133900000,133907000,2020-07-24,9
45839,130000000,133900000,133907000,2020-07-25,9
45840,130000000,133900000,133907000,2020-07-03,5
45841,130000000,133900000,133907000,2020-07-04,5
45842,130000000,133900000,133907000,2020-07-05,5
45843,130000000,133900000,133907000,2020-07-06,5
45844,130000000,133900000,133907000,2020-07-07,7
45845,130000000,133900000,133907000,2020-07-08,8
45846,130000000,133900000,133907000,2020-07-09,8
45847,130000000,133900000,133908000,2020-07-02,13
45848,130000000,133900000,133908000,2020-07-03,12
45849,130000000,133900000,133900000,2020-07-13,2
45850,130000000,133900000,133900000,2020-07-14,2
45851,130000000,133900000,133900000,2020-07-15,2
45852,130000000,133900000,133900000,2020-07-16,2
45853,130000000,133900000,133900000,2020-07-17,3
45854,130000000,133900000,133900000,2020-07-18,4
45855,130000000,133900000,133900000,2020-07-19,4
45856,130000000,133900000,133900000,2020-07-20,4
45857,070000000,074600000,NDA,2020-07-10,11
45858,070000000,074600000,NDA,2020-07-11,11
45859,070000000,074600000,NDA,2020-07-12,10
45860,070000000,074600000,NDA,2020-07-13,10
45861,070000000,074600000,NDA,2020-07-14,10
45862,070000000,074600000,NDA,2020-07-15,10
45863,070000000,074600000,NDA,2020-07-16,10
45864,070000000,074600000,NDA,2020-07-17,10
45865,070000000,074600000,NDA,2020-07-18,10
45866,070000000,074600000,NDA,2020-07-19,10
45867,070000000,074600000,NDA,2020-07-20,10
45868,070000000,074600000,NDA,2020-07-21,9
45869,070000000,074600000,NDA,2020-07-22,9
45870,070000000,074600000,NDA,2020-07-23,9
45871,070000000,074600000,NDA,2020-07-24,9
45872,070000000,074600000,NDA,2020-07-25,8
45873,070000000,074600000,NDA,2020-07-26,8
45874,070000000,074600000,NDA,2020-07-27,8
45875,070000000,074600000,NDA,2020-07-28,8
45876,070000000,074600000,NDA,2020-07-29,8
45877,070000000,074600000,NDA,2020-07-06,11
45878,070000000,074600000,NDA,2020-07-07,11
45879,070000000,074600000,NDA,2020-07-08,11
45880,070000000,074600000,NDA,2020-07-09,11
45881,110000000,118600000,NDA,2020-07-21,3
45882,110000000,118600000,NDA,2020-07-22,3
45883,110000000,118600000,NDA,2020-07-23,3
45884,110000000,118600000,NDA,2020-07-24,6
45885,110000000,118600000,NDA,2020-07-25,6
45886,110000000,118600000,NDA,2020-07-26,6
45887,110000000,118600000,NDA,2020-07-27,6
45888,110000000,118600000,NDA,2020-07-28,6
45889,110000000,118600000,NDA,2020-07-29,6
45890,110000000,118600000,NDA,2020-07-30,7
45891,110000000,118600000,NDA,2020-07-31,7
45892,070000000,071200000,NDA,2020-07-03,12
45893,070000000,071200000,NDA,2020-07-04,12
45894,070000000,071200000,NDA,2020-07-10,8
45895,070000000,071200000,NDA,2020-07-11,8
45896,070000000,071200000,NDA,2020-07-02,8
45897,070000000,071200000,NDA,2020-07-05,8
45898,070000000,071200000,NDA,2020-07-06,8
45899,070000000,071200000,NDA,2020-07-07,8
45900,070000000,071200000,NDA,2020-07-08,8
45901,070000000,071200000,NDA,2020-07-09,8
45902,030000000,035400000,NDA,2020-07-10,21
45903,030000000,035400000,NDA,2020-07-11,20
45904,030000000,035400000,NDA,2020-07-12,20
45905,030000000,035400000,NDA,2020-07-13,19
45906,030000000,035400000,NDA,2020-07-14,19
45907,030000000,035400000,NDA,2020-07-15,19
45908,030000000,035400000,NDA,2020-07-16,19
45909,030000000,035400000,NDA,2020-07-17,19
45910,030000000,035400000,NDA,2020-07-18,19
45911,030000000,035400000,NDA,2020-07-19,19
45912,030000000,035400000,NDA,2020-07-20,19
45913,030000000,035400000,NDA,2020-07-21,20
45914,030000000,035400000,NDA,2020-07-22,20
45915,030000000,035400000,NDA,2020-07-23,20
45916,030000000,035400000,NDA,2020-07-24,20
45917,030000000,035400000,NDA,2020-07-25,19
45918,030000000,035400000,NDA,2020-07-26,19
45919,030000000,035400000,NDA,2020-07-27,19
45920,030000000,035400000,NDA,2020-07-28,19
45921,030000000,035400000,NDA,2020-07-29,19
45922,030000000,035400000,NDA,2020-07-07,20
45923,030000000,035400000,NDA,2020-07-08,20
45924,030000000,035400000,NDA,2020-07-09,21
45925,040000000,045600000,NDA,2020-07-25,37
45926,040000000,045600000,NDA,2020-07-26,37
45927,040000000,045600000,NDA,2020-07-27,37
45928,040000000,045600000,NDA,2020-07-28,37
45929,040000000,045600000,NDA,2020-07-29,37
45930,040000000,045600000,NDA,2020-07-30,33
45931,040000000,045600000,NDA,2020-07-31,33
45932,010000000,015500000,NDA,2020-07-10,10
45933,010000000,015500000,NDA,2020-07-11,9
45934,010000000,015500000,NDA,2020-07-12,10
45935,010000000,015500000,NDA,2020-07-02,5
45936,010000000,015500000,NDA,2020-07-03,5
45937,010000000,015500000,NDA,2020-07-04,5
45938,010000000,015500000,NDA,2020-07-05,6
45939,010000000,015500000,NDA,2020-07-06,6
45940,010000000,015500000,NDA,2020-07-07,9
45941,010000000,015500000,NDA,2020-07-08,9
45942,010000000,015500000,NDA,2020-07-09,10
45943,120000000,124700000,NDA,2020-07-16,9
45944,120000000,124700000,NDA,2020-07-17,9
45945,120000000,124700000,NDA,2020-07-18,9
45946,120000000,124700000,NDA,2020-07-19,9
45947,120000000,124700000,NDA,2020-07-20,9
45948,120000000,124700000,NDA,2020-07-21,9
45949,120000000,124700000,NDA,2020-07-22,9
45950,120000000,124700000,NDA,2020-07-23,9
45951,120000000,124700000,NDA,2020-07-24,6
45952,120000000,124700000,NDA,2020-07-25,6
45953,120000000,124700000,NDA,2020-07-26,6
45954,120000000,124700000,NDA,2020-07-27,6
45955,120000000,124700000,NDA,2020-07-28,5
45956,120000000,124700000,NDA,2020-07-29,5
45957,150000000,150700000,NDA,2020-07-08,7
45958,070000000,071200000,NDA,2020-07-12,6
45959,070000000,071200000,NDA,2020-07-13,5
45960,070000000,071200000,NDA,2020-07-14,5
45961,070000000,071200000,NDA,2020-07-15,5
45962,070000000,071200000,NDA,2020-07-16,5
45963,070000000,071200000,NDA,2020-07-17,5
45964,070000000,071200000,NDA,2020-07-18,5
45965,070000000,071200000,NDA,2020-07-19,5
45966,070000000,071200000,NDA,2020-07-20,5
45967,070000000,071200000,NDA,2020-07-21,6
45968,070000000,071200000,NDA,2020-07-22,7
45969,070000000,071200000,NDA,2020-07-23,7
45970,070000000,071200000,NDA,2020-07-24,7
45971,070000000,071200000,NDA,2020-07-25,6
45972,070000000,071200000,NDA,2020-07-26,6
45973,070000000,071200000,NDA,2020-07-27,6
45974,070000000,071200000,NDA,2020-07-28,6
45975,070000000,071200000,NDA,2020-07-29,6
45976,100000000,104200000,NDA,2020-07-25,19
45977,100000000,104200000,NDA,2020-07-26,11
45978,100000000,104200000,NDA,2020-07-27,12
45979,100000000,104200000,NDA,2020-07-28,12
45980,100000000,104200000,NDA,2020-07-29,12
45981,100000000,104200000,NDA,2020-07-30,2
45982,100000000,104200000,NDA,2020-07-31,2
45983,060000000,063000000,NDA,2020-07-10,11
45984,060000000,063000000,NDA,2020-07-11,8
45985,060000000,063000000,NDA,2020-07-12,11
45986,060000000,063000000,NDA,2020-07-13,11
45987,060000000,063000000,NDA,2020-07-14,11
45988,060000000,063000000,NDA,2020-07-15,11
45989,060000000,063000000,NDA,2020-07-16,11
45990,060000000,063000000,NDA,2020-07-17,11
45991,060000000,063000000,NDA,2020-07-18,11
45992,060000000,063000000,NDA,2020-07-19,11
45993,060000000,063000000,NDA,2020-07-20,10
45994,060000000,063000000,NDA,2020-07-21,12
45995,060000000,063000000,NDA,2020-07-22,12
45996,060000000,063000000,NDA,2020-07-23,12
45997,060000000,063000000,NDA,2020-07-24,12
45998,060000000,063000000,NDA,2020-07-25,9
45999,060000000,063000000,NDA,2020-07-26,9
46000,060000000,063000000,NDA,2020-07-27,9
46001,060000000,063000000,NDA,2020-07-28,9
46002,060000000,063000000,NDA,2020-07-29,9
46003,060000000,063000000,NDA,2020-07-05,4
46004,060000000,063000000,NDA,2020-07-06,5
46005,060000000,063000000,NDA,2020-07-07,9
46006,060000000,063000000,NDA,2020-07-08,9
46007,060000000,063000000,NDA,2020-07-09,11
46008,080000000,083700000,NDA,2020-07-02,10
46009,080000000,083700000,NDA,2020-07-03,10
46010,080000000,083700000,NDA,2020-07-04,11
46011,080000000,083700000,NDA,2020-07-05,12
46012,080000000,083700000,NDA,2020-07-06,12
46013,080000000,083700000,NDA,2020-07-07,13
46014,080000000,083700000,NDA,2020-07-08,13
46015,080000000,083700000,NDA,2020-07-09,10
46016,150000000,153800000,NDA,2020-07-20,53
46017,150000000,153800000,NDA,2020-07-21,60
46018,150000000,153800000,NDA,2020-07-22,61
46019,150000000,153800000,NDA,2020-07-23,62
46020,150000000,153800000,NDA,2020-07-24,62
46021,150000000,153800000,NDA,2020-07-25,62
46022,150000000,153800000,NDA,2020-07-26,62
46023,150000000,153800000,NDA,2020-07-27,62
46024,150000000,153800000,NDA,2020-07-28,61
46025,150000000,153800000,NDA,2020-07-29,61
46026,160000000,160300000,NDA,2020-07-10,1
46027,160000000,160300000,NDA,2020-07-11,1
46028,160000000,160300000,NDA,2020-07-12,1
46029,160000000,160300000,NDA,2020-07-13,1
46030,160000000,160300000,NDA,2020-07-14,1
46031,160000000,160300000,NDA,2020-07-15,1
46032,160000000,160300000,NDA,2020-07-16,1
46033,160000000,160300000,NDA,2020-07-17,1
46034,160000000,160300000,NDA,2020-07-18,1
46035,160000000,160300000,NDA,2020-07-19,1
46036,160000000,160300000,NDA,2020-07-02,1
46037,160000000,160300000,NDA,2020-07-20,1
46038,160000000,160300000,NDA,2020-07-21,2
46039,160000000,160300000,NDA,2020-07-22,2
46040,160000000,160300000,NDA,2020-07-23,2
46041,160000000,160300000,NDA,2020-07-24,2
46042,160000000,160300000,NDA,2020-07-25,2
46043,160000000,160300000,NDA,2020-07-26,2
46044,160000000,160300000,NDA,2020-07-27,2
46045,160000000,160300000,NDA,2020-07-28,3
46046,160000000,160300000,NDA,2020-07-29,3
46047,160000000,160300000,NDA,2020-07-03,1
46048,160000000,160300000,NDA,2020-07-04,1
46049,160000000,160300000,NDA,2020-07-05,1
46050,160000000,160300000,NDA,2020-07-06,1
46051,160000000,160300000,NDA,2020-07-07,1
46052,160000000,160300000,NDA,2020-07-08,1
46053,160000000,160300000,NDA,2020-07-09,1
46054,030000000,037100000,NDA,2020-07-21,6
46055,120000000,129800000,NDA,2020-07-21,10
46056,120000000,129800000,NDA,2020-07-22,10
46057,120000000,129800000,NDA,2020-07-23,10
46058,120000000,129800000,NDA,2020-07-24,13
46059,120000000,129800000,NDA,2020-07-25,12
46060,120000000,129800000,NDA,2020-07-26,12
46061,120000000,129800000,NDA,2020-07-27,8
46062,120000000,129800000,NDA,2020-07-28,8
46063,120000000,129800000,NDA,2020-07-29,8
46064,120000000,129800000,NDA,2020-07-30,7
46065,120000000,129800000,NDA,2020-07-31,4
46066,120000000,124700000,NDA,2020-07-10,1
46067,120000000,124700000,NDA,2020-07-11,1
46068,120000000,124700000,NDA,2020-07-12,1
46069,120000000,124700000,NDA,2020-07-13,1
46070,120000000,124700000,NDA,2020-07-14,1
46071,120000000,124700000,NDA,2020-07-15,1
46072,120000000,124700000,NDA,2020-07-05,1
46073,120000000,124700000,NDA,2020-07-06,1
46074,120000000,124700000,NDA,2020-07-07,1
46075,120000000,124700000,NDA,2020-07-08,1
46076,120000000,124700000,NDA,2020-07-09,1
46077,060000000,060400000,NDA,2020-07-10,1
46078,060000000,060400000,NDA,2020-07-11,1
46079,060000000,060400000,NDA,2020-07-12,1
46080,060000000,060400000,NDA,2020-07-13,1
46081,060000000,060400000,NDA,2020-07-14,1
46082,060000000,060400000,NDA,2020-07-15,1
46083,060000000,060400000,NDA,2020-07-16,1
46084,060000000,060400000,NDA,2020-07-17,1
46085,060000000,060400000,NDA,2020-07-18,1
46086,060000000,060400000,NDA,2020-07-19,1
46087,060000000,060400000,NDA,2020-07-20,1
46088,060000000,060400000,NDA,2020-07-21,1
46089,060000000,060400000,NDA,2020-07-22,1
46090,060000000,060400000,NDA,2020-07-23,1
46091,060000000,060400000,NDA,2020-07-24,1
46092,060000000,060400000,NDA,2020-07-25,1
46093,060000000,060400000,NDA,2020-07-26,1
46094,060000000,060400000,NDA,2020-07-27,1
46095,060000000,060400000,NDA,2020-07-28,1
46096,060000000,060400000,NDA,2020-07-29,1
46097,060000000,060400000,NDA,2020-07-07,1
46098,060000000,060400000,NDA,2020-07-08,1
46099,060000000,060400000,NDA,2020-07-09,1
46100,140000000,141100000,NDA,2020-07-10,1
46101,140000000,141100000,NDA,2020-07-11,1
46102,140000000,141100000,NDA,2020-07-12,1
46103,140000000,141100000,NDA,2020-07-13,1
46104,140000000,141100000,NDA,2020-07-14,1
46105,140000000,141100000,NDA,2020-07-15,1
46106,140000000,141100000,NDA,2020-07-16,1
46107,140000000,141100000,NDA,2020-07-17,1
46108,140000000,141100000,NDA,2020-07-18,1
46109,140000000,141100000,NDA,2020-07-19,1
46110,140000000,141100000,NDA,2020-07-02,2
46111,140000000,141100000,NDA,2020-07-20,1
46112,140000000,141100000,NDA,2020-07-21,1
46113,140000000,141100000,NDA,2020-07-22,1
46114,140000000,141100000,NDA,2020-07-23,1
46115,140000000,141100000,NDA,2020-07-24,1
46116,140000000,141100000,NDA,2020-07-25,1
46117,140000000,141100000,NDA,2020-07-26,1
46118,140000000,141100000,NDA,2020-07-27,1
46119,140000000,141100000,NDA,2020-07-28,1
46120,140000000,141100000,NDA,2020-07-29,1
46121,140000000,141100000,NDA,2020-07-03,2
46122,140000000,141100000,NDA,2020-07-04,2
46123,140000000,141100000,NDA,2020-07-05,2
46124,140000000,141100000,NDA,2020-07-06,2
46125,140000000,141100000,NDA,2020-07-07,2
46126,140000000,141100000,NDA,2020-07-08,2
46127,140000000,141100000,NDA,2020-07-09,1
46128,010000000,013300000,NDA,2020-07-21,19
46129,010000000,013300000,NDA,2020-07-22,20
46130,010000000,013300000,NDA,2020-07-23,22
46131,010000000,013300000,NDA,2020-07-24,22
46132,010000000,013300000,NDA,2020-07-25,22
46133,010000000,013300000,NDA,2020-07-26,21
46134,010000000,013300000,NDA,2020-07-27,21
46135,010000000,013300000,NDA,2020-07-28,21
46136,010000000,013300000,NDA,2020-07-29,21
46137,010000000,013300000,NDA,2020-07-30,16
46138,010000000,013300000,NDA,2020-07-31,16
46139,070000000,071200000,NDA,2020-07-30,1
46140,070000000,071200000,NDA,2020-07-31,1
46141,120000000,126300000,NDA,2020-07-21,2
46142,120000000,126300000,NDA,2020-07-22,2
46143,120000000,126300000,NDA,2020-07-23,2
46144,120000000,126300000,NDA,2020-07-24,2
46145,120000000,126300000,NDA,2020-07-25,2
46146,120000000,126300000,NDA,2020-07-26,2
46147,110000000,112300000,NDA,2020-07-10,4
46148,110000000,112300000,NDA,2020-07-11,3
46149,110000000,112300000,NDA,2020-07-12,4
46150,110000000,112300000,NDA,2020-07-13,3
46151,110000000,112300000,NDA,2020-07-14,3
46152,110000000,112300000,NDA,2020-07-15,3
46153,110000000,112300000,NDA,2020-07-16,3
46154,110000000,112300000,NDA,2020-07-17,3
46155,110000000,112300000,NDA,2020-07-18,3
46156,110000000,112300000,NDA,2020-07-19,3
46157,110000000,112300000,NDA,2020-07-02,1
46158,110000000,112300000,NDA,2020-07-20,3
46159,110000000,112300000,NDA,2020-07-21,4
46160,110000000,112300000,NDA,2020-07-22,4
46161,110000000,112300000,NDA,2020-07-23,4
46162,110000000,112300000,NDA,2020-07-24,4
46163,110000000,112300000,NDA,2020-07-25,4
46164,110000000,112300000,NDA,2020-07-26,4
46165,110000000,112300000,NDA,2020-07-27,4
46166,110000000,112300000,NDA,2020-07-28,5
46167,110000000,112300000,NDA,2020-07-29,5
46168,110000000,112300000,NDA,2020-07-03,1
46169,110000000,112300000,NDA,2020-07-04,3
46170,110000000,112300000,NDA,2020-07-05,3
46171,110000000,112300000,NDA,2020-07-06,3
46172,110000000,112300000,NDA,2020-07-07,3
46173,110000000,112300000,NDA,2020-07-08,3
46174,110000000,112300000,NDA,2020-07-09,4
46175,150000000,153600000,NDA,2020-07-16,4
46176,150000000,153600000,NDA,2020-07-17,4
46177,150000000,153600000,NDA,2020-07-18,4
46178,150000000,153600000,NDA,2020-07-19,4
46179,150000000,153600000,NDA,2020-07-20,4
46180,150000000,153600000,NDA,2020-07-21,8
46181,150000000,153600000,NDA,2020-07-22,8
46182,150000000,153600000,NDA,2020-07-23,8
46183,150000000,153600000,NDA,2020-07-24,8
46184,150000000,153600000,NDA,2020-07-25,8
46185,150000000,153600000,NDA,2020-07-26,8
46186,150000000,153600000,NDA,2020-07-27,8
46187,150000000,153600000,NDA,2020-07-28,8
46188,150000000,153600000,NDA,2020-07-29,8
46189,030000000,037100000,NDA,2020-07-26,15
46190,030000000,037100000,NDA,2020-07-27,15
46191,030000000,037100000,NDA,2020-07-28,15
46192,030000000,037100000,NDA,2020-07-29,15
46193,030000000,037100000,NDA,2020-07-30,12
46194,030000000,037100000,NDA,2020-07-31,12
46195,120000000,126300000,NDA,2020-07-09,1
46196,100000000,104200000,NDA,2020-07-21,18
46197,100000000,104200000,NDA,2020-07-22,18
46198,100000000,104200000,NDA,2020-07-23,18
46199,100000000,104200000,NDA,2020-07-24,18
46200,020000000,021500000,NDA,2020-07-16,6
46201,020000000,021500000,NDA,2020-07-17,6
46202,020000000,021500000,NDA,2020-07-18,6
46203,020000000,021500000,NDA,2020-07-19,6
46204,020000000,021500000,NDA,2020-07-20,6
46205,020000000,021500000,NDA,2020-07-21,7
46206,020000000,021500000,NDA,2020-07-22,7
46207,020000000,021500000,NDA,2020-07-23,7
46208,020000000,021500000,NDA,2020-07-24,7
46209,020000000,021500000,NDA,2020-07-25,7
46210,020000000,021500000,NDA,2020-07-26,7
46211,020000000,021500000,NDA,2020-07-27,6
46212,030000000,036900000,NDA,2020-07-22,3
46213,030000000,036900000,NDA,2020-07-23,3
46214,030000000,036900000,NDA,2020-07-24,3
46215,030000000,036900000,NDA,2020-07-25,3
46216,030000000,036900000,NDA,2020-07-26,3
46217,030000000,036900000,NDA,2020-07-27,3
46218,030000000,036900000,NDA,2020-07-28,4
46219,030000000,036900000,NDA,2020-07-29,5
46220,080000000,083700000,NDA,2020-07-10,7
46221,080000000,083700000,NDA,2020-07-11,6
46222,080000000,083700000,NDA,2020-07-12,7
46223,080000000,083700000,NDA,2020-07-13,6
46224,080000000,083700000,NDA,2020-07-14,6
46225,080000000,083700000,NDA,2020-07-15,6
46226,080000000,083700000,NDA,2020-07-16,6
46227,080000000,083700000,NDA,2020-07-17,6
46228,080000000,083700000,NDA,2020-07-18,6
46229,080000000,083700000,NDA,2020-07-19,6
46230,080000000,083700000,NDA,2020-07-20,6
46231,080000000,083700000,NDA,2020-07-21,6
46232,080000000,083700000,NDA,2020-07-22,6
46233,080000000,083700000,NDA,2020-07-23,6
46234,080000000,083700000,NDA,2020-07-24,6
46235,080000000,083700000,NDA,2020-07-25,5
46236,080000000,083700000,NDA,2020-07-26,5
46237,080000000,083700000,NDA,2020-07-27,5
46238,080000000,083700000,NDA,2020-07-28,5
46239,080000000,083700000,NDA,2020-07-29,5
46240,170000000,175100000,NDA,2020-07-10,6
46241,170000000,175100000,NDA,2020-07-11,6
46242,170000000,175100000,NDA,2020-07-12,2
46243,170000000,175100000,NDA,2020-07-13,2
46244,170000000,175100000,NDA,2020-07-14,2
46245,170000000,175100000,NDA,2020-07-15,2
46246,170000000,175100000,NDA,2020-07-16,2
46247,170000000,175100000,NDA,2020-07-17,2
46248,170000000,175100000,NDA,2020-07-18,2
46249,170000000,175100000,NDA,2020-07-19,2
46250,170000000,175100000,NDA,2020-07-02,6
46251,170000000,175100000,NDA,2020-07-03,6
46252,170000000,175100000,NDA,2020-07-04,6
46253,170000000,175100000,NDA,2020-07-05,7
46254,170000000,175100000,NDA,2020-07-06,7
46255,170000000,175100000,NDA,2020-07-07,7
46256,170000000,175100000,NDA,2020-07-08,7
46257,170000000,175100000,NDA,2020-07-09,6
46258,100000000,104300000,NDA,2020-07-16,19
46259,100000000,104300000,NDA,2020-07-17,16
46260,100000000,104300000,NDA,2020-07-18,16
46261,090000000,097300000,NDA,2020-07-21,1
46262,090000000,097300000,NDA,2020-07-22,1
46263,090000000,097300000,NDA,2020-07-23,1
46264,090000000,097300000,NDA,2020-07-24,1
46265,090000000,097300000,NDA,2020-07-25,1
46266,090000000,097300000,NDA,2020-07-26,1
46267,090000000,097300000,NDA,2020-07-27,1
46268,090000000,097300000,NDA,2020-07-28,1
46269,090000000,097300000,NDA,2020-07-29,1
46270,090000000,097300000,NDA,2020-07-30,1
46271,090000000,097300000,NDA,2020-07-31,1
46272,060000000,067900000,NDA,2020-07-30,1
46273,060000000,067900000,NDA,2020-07-31,1
46274,100000000,104300000,NDA,2020-07-10,1
46275,100000000,104300000,NDA,2020-07-12,1
46276,100000000,104300000,NDA,2020-07-13,1
46277,100000000,104300000,NDA,2020-07-14,1
46278,100000000,104300000,NDA,2020-07-15,1
46279,100000000,104300000,NDA,2020-07-19,12
46280,100000000,104300000,NDA,2020-07-20,10
46281,100000000,104300000,NDA,2020-07-21,11
46282,100000000,104300000,NDA,2020-07-22,12
46283,100000000,104300000,NDA,2020-07-23,12
46284,100000000,104300000,NDA,2020-07-24,12
46285,100000000,104300000,NDA,2020-07-25,11
46286,100000000,104300000,NDA,2020-07-26,11
46287,100000000,104300000,NDA,2020-07-27,11
46288,100000000,104300000,NDA,2020-07-28,12
46289,100000000,104300000,NDA,2020-07-29,12
46290,100000000,104300000,NDA,2020-07-09,1
46291,030000000,034900000,NDA,2020-07-10,2
46292,030000000,034900000,NDA,2020-07-11,2
46293,030000000,034900000,NDA,2020-07-12,2
46294,030000000,034900000,NDA,2020-07-13,2
46295,030000000,034900000,NDA,2020-07-14,2
46296,030000000,034900000,NDA,2020-07-15,2
46297,030000000,034900000,NDA,2020-07-16,2
46298,030000000,034900000,NDA,2020-07-17,2
46299,030000000,034900000,NDA,2020-07-18,2
46300,030000000,034900000,NDA,2020-07-19,2
46301,030000000,034900000,NDA,2020-07-02,2
46302,030000000,034900000,NDA,2020-07-20,2
46303,030000000,034900000,NDA,2020-07-21,2
46304,030000000,034900000,NDA,2020-07-22,4
46305,030000000,034900000,NDA,2020-07-23,4
46306,030000000,034900000,NDA,2020-07-24,4
46307,030000000,034900000,NDA,2020-07-25,4
46308,030000000,034900000,NDA,2020-07-26,4
46309,030000000,034900000,NDA,2020-07-27,4
46310,030000000,034900000,NDA,2020-07-28,4
46311,030000000,034900000,NDA,2020-07-29,4
46312,030000000,034900000,NDA,2020-07-03,2
46313,030000000,034900000,NDA,2020-07-30,2
46314,030000000,034900000,NDA,2020-07-04,2
46315,030000000,034900000,NDA,2020-07-05,2
46316,030000000,034900000,NDA,2020-07-06,2
46317,030000000,034900000,NDA,2020-07-07,2
46318,030000000,034900000,NDA,2020-07-08,2
46319,030000000,034900000,NDA,2020-07-09,2
46320,080000000,083700000,NDA,2020-07-30,1
46321,080000000,083700000,NDA,2020-07-31,1
46322,030000000,034900000,NDA,2020-07-31,1
46323,080000000,084800000,NDA,2020-07-10,1
46324,080000000,084800000,NDA,2020-07-11,1
46325,080000000,084800000,NDA,2020-07-12,1
46326,080000000,084800000,NDA,2020-07-13,1
46327,080000000,084800000,NDA,2020-07-14,1
46328,080000000,084800000,NDA,2020-07-15,1
46329,080000000,084800000,NDA,2020-07-16,1
46330,080000000,084800000,NDA,2020-07-17,1
46331,080000000,084800000,NDA,2020-07-18,1
46332,080000000,084800000,NDA,2020-07-19,1
46333,100000000,101300000,NDA,2020-07-21,4
46334,100000000,101300000,NDA,2020-07-22,4
46335,100000000,101300000,NDA,2020-07-23,3
46336,100000000,101300000,NDA,2020-07-24,3
46337,100000000,101300000,NDA,2020-07-25,3
46338,100000000,101300000,NDA,2020-07-26,3
46339,100000000,101300000,NDA,2020-07-27,3
46340,100000000,101300000,NDA,2020-07-28,3
46341,100000000,101300000,NDA,2020-07-29,3
46342,030000000,030800000,NDA,2020-07-21,7
46343,030000000,030800000,NDA,2020-07-22,9
46344,030000000,030800000,NDA,2020-07-23,10
46345,030000000,030800000,NDA,2020-07-24,10
46346,030000000,030800000,NDA,2020-07-25,10
46347,030000000,030800000,NDA,2020-07-26,10
46348,030000000,030800000,NDA,2020-07-27,9
46349,030000000,030800000,NDA,2020-07-28,9
46350,030000000,030800000,NDA,2020-07-29,9
46351,030000000,030800000,NDA,2020-07-30,1
46352,030000000,030800000,NDA,2020-07-31,1
46353,150000000,153800000,NDA,2020-07-10,1
46354,150000000,153800000,NDA,2020-07-11,1
46355,150000000,153800000,NDA,2020-07-12,1
46356,150000000,153800000,NDA,2020-07-13,1
46357,150000000,153800000,NDA,2020-07-14,1
46358,150000000,153800000,NDA,2020-07-15,1
46359,150000000,153800000,NDA,2020-07-16,1
46360,150000000,153800000,NDA,2020-07-17,1
46361,150000000,153800000,NDA,2020-07-18,1
46362,150000000,153800000,NDA,2020-07-19,1
46363,150000000,153800000,NDA,2020-07-04,1
46364,150000000,153800000,NDA,2020-07-05,1
46365,150000000,153800000,NDA,2020-07-06,1
46366,150000000,153800000,NDA,2020-07-07,1
46367,150000000,153800000,NDA,2020-07-08,1
46368,150000000,153800000,NDA,2020-07-09,1
46369,020000000,021500000,NDA,2020-07-10,1
46370,020000000,021500000,NDA,2020-07-11,1
46371,020000000,021500000,NDA,2020-07-12,1
46372,020000000,021500000,NDA,2020-07-13,1
46373,020000000,021500000,NDA,2020-07-14,1
46374,020000000,021500000,NDA,2020-07-15,1
46375,020000000,021500000,NDA,2020-07-28,3
46376,020000000,021500000,NDA,2020-07-29,2
46377,020000000,021500000,NDA,2020-07-07,2
46378,020000000,021500000,NDA,2020-07-08,2
46379,020000000,021500000,NDA,2020-07-09,1
46380,100000000,104300000,NDA,2020-07-30,3
46381,100000000,104300000,NDA,2020-07-31,3
46382,170000000,175100000,NDA,2020-07-20,1
46383,170000000,175100000,NDA,2020-07-21,1
46384,170000000,175100000,NDA,2020-07-22,1
46385,170000000,175100000,NDA,2020-07-23,1
46386,170000000,175100000,NDA,2020-07-24,1
46387,170000000,175100000,NDA,2020-07-25,1
46388,170000000,175100000,NDA,2020-07-26,1
46389,170000000,175100000,NDA,2020-07-27,1
46390,170000000,175100000,NDA,2020-07-28,1
46391,170000000,175100000,NDA,2020-07-29,1
46392,150000000,150700000,NDA,2020-07-10,2
46393,150000000,150700000,NDA,2020-07-11,2
46394,150000000,150700000,NDA,2020-07-12,2
46395,150000000,150700000,NDA,2020-07-13,2
46396,150000000,150700000,NDA,2020-07-14,2
46397,150000000,150700000,NDA,2020-07-15,2
46398,150000000,150700000,NDA,2020-07-16,2
46399,150000000,150700000,NDA,2020-07-17,2
46400,150000000,150700000,NDA,2020-07-18,2
46401,150000000,150700000,NDA,2020-07-19,2
46402,150000000,150700000,NDA,2020-07-20,2
46403,150000000,150700000,NDA,2020-07-21,2
46404,150000000,150700000,NDA,2020-07-22,2
46405,150000000,150700000,NDA,2020-07-23,2
46406,150000000,150700000,NDA,2020-07-24,2
46407,150000000,150700000,NDA,2020-07-25,2
