,Date,ActiveCases,SC1-6M-VS1 HSC 15.0%,S-SC1-6M-VS1 HSC 15.0%,E-SC1-6M-VS1 HSC 15.0%,IS-SC1-6M-VS1 HSC 15.0%,IA-SC1-6M-VS1 HSC 15.0%,R-SC1-6M-VS1 HSC 15.0%,V1-SC1-6M-VS1 HSC 15.0%,Ev1-SC1-6M-VS1 HSC 15.0%,ISv1-SC1-6M-VS1 HSC 15.0%,IAv1-SC1-6M-VS1 HSC 15.0%,V2-SC1-6M-VS1 HSC 15.0%,Ev2-SC1-6M-VS1 HSC 15.0%,ISv2-SC1-6M-VS1 HSC 15.0%,IAv2-SC1-6M-VS1 HSC 15.0%
287,2022-04-14,,741.7238,-1574238.973,-54.3183,-64.4642,-5.1776,6749237.5154,1947636.2608,62.2237,82.3404,8.8081,3512093.2898,59.4653,79.4635,14.9172
288,2022-04-15,,689.4092,-1598721.1875,-50.9935,-60.7716,-4.8683,6749036.8946,1957549.6123,57.7084,76.5253,8.1758,3526943.4923,55.1001,73.7927,13.8335
289,2022-04-16,,640.6527,-1623202.8798,-47.8455,-57.254,-4.5749,6748831.0528,1967463.1212,53.5054,71.1007,7.5867,3541793.6288,51.041,68.5077,12.8249
290,2022-04-17,,595.2226,-1647684.0224,-44.8671,-53.9063,-4.2966,6748620.3518,1977376.7475,49.5942,66.0418,7.038,3556643.6604,47.2678,63.5838,11.8865
291,2022-04-18,,552.9012,-1672164.5891,-42.0513,-50.7235,-4.033,6748405.1293,1987290.4541,45.9557,61.3256,6.5272,3571493.551,43.7612,58.9976,11.0137
292,2022-04-19,,513.4847,-1696644.555,-39.3914,-47.7001,-3.7834,6748185.7007,1997204.206,42.5718,56.9299,6.0516,3586343.267,40.5034,54.7271,10.2022
293,2022-04-20,,476.7817,-1721123.8965,-36.8803,-44.8307,-3.5474,6747962.3601,2007117.9711,39.4257,52.8344,5.6091,3601192.7771,37.4777,50.7518,9.4478
294,2022-04-21,,442.6129,-1745602.5911,-34.5115,-42.1097,-3.3242,6747735.382,2017031.7191,36.5016,49.0195,5.1975,3616042.0521,34.6682,47.0523,8.7468
295,2022-04-22,,410.8103,-1770080.6176,-32.2785,-39.5316,-3.1135,6747505.0224,2026945.422,33.7846,45.4672,4.8147,3630891.0651,32.0603,43.6105,8.0955
296,2022-04-23,,381.2165,-1794557.9559,-30.1748,-37.0907,-2.9146,6747271.52,2036859.0537,31.2608,42.1603,4.4588,3645739.7908,29.6403,40.4093,7.4906
297,2022-04-24,,353.6841,-1819034.5869,-28.1943,-34.7817,-2.7271,6747035.0975,2046772.5899,28.9171,39.0828,4.128,3660588.2058,27.3952,37.4327,6.929
298,2022-04-25,,328.075,-1843510.4927,-26.3309,-32.599,-2.5503,6746795.9621,2056686.008,26.7415,36.2197,3.8207,3675436.2885,25.313,34.6659,6.4076
299,2022-04-26,,304.26,-1867985.6563,-24.5788,-30.5371,-2.3837,6746554.3073,2066599.2869,24.7223,33.5567,3.5352,3690284.0187,23.3825,32.0946,5.9239
300,2022-04-27,,282.1181,-1892460.0617,-22.9323,-28.5909,-2.227,6746310.313,2076512.4072,22.849,31.0807,3.2701,3705131.3776,21.5931,29.7059,5.4751
301,2022-04-28,,261.5362,-1916933.6937,-21.3861,-26.755,-2.0795,6746064.1471,2086425.3507,21.1115,28.7792,3.0241,3719978.3478,19.9351,27.4874,5.0589
302,2022-04-29,,242.4085,-1941406.5381,-19.9349,-25.0245,-1.9409,6745815.9657,2096338.1006,19.5005,26.6406,2.7957,3734824.9132,18.3991,25.4275,4.673
303,2022-04-30,,224.6359,-1965878.5816,-18.5736,-23.3942,-1.8107,6745565.9141,2106250.6412,18.0072,24.6538,2.5838,3749671.0589,16.9767,23.5154,4.3154
304,2022-05-01,,208.126,-1990349.8114,-17.2973,-21.8595,-1.6884,6745314.1278,2116162.958,16.6234,22.8087,2.3873,3764516.7709,15.6598,21.7412,3.9839
305,2022-05-02,,192.7923,-2014820.2157,-16.1015,-20.4156,-1.5736,6745060.7327,2126075.0374,15.3415,21.0956,2.2051,3779362.0364,14.4409,20.0952,3.6769
306,2022-05-03,,178.5539,-2039289.7833,-14.9817,-19.058,-1.466,6744805.8459,2135986.8671,14.1544,19.5057,2.0362,3794206.8435,13.3132,18.5686,3.3927
307,2022-05-04,,165.3354,-2063758.5038,-13.9336,-17.7822,-1.3651,6744549.5764,2145898.4354,13.0553,18.0304,1.8797,3809051.1811,12.27,17.1533,3.1295
308,2022-05-05,,153.0663,-2088226.3674,-12.9532,-16.5842,-1.2706,6744292.0256,2155809.7315,12.038,16.6619,1.7347,3823895.039,11.3053,15.8414,2.8859
309,2022-05-06,,141.6807,-2112693.3648,-12.0365,-15.4597,-1.1821,6744033.2877,2165720.7455,11.0968,15.393,1.6005,3838738.4078,10.4135,14.6258,2.6605
310,2022-05-07,,131.1171,-2137159.4874,-11.1799,-14.405,-1.0993,6743773.4502,2175631.4682,10.2261,14.2165,1.4762,3853581.2787,9.5894,13.4997,2.452
311,2022-05-08,,121.3183,-2161624.727,-10.3798,-13.4161,-1.0218,6743512.5945,2185541.891,9.4211,13.1263,1.3612,3868423.6435,8.8279,12.4568,2.2592
312,2022-05-09,,112.2308,-2186089.0762,-9.6328,-12.4896,-0.9494,6743250.7963,2195452.006,8.6769,12.1161,1.2547,3883265.4948,8.1246,11.4913,2.081
313,2022-05-10,,103.8046,-2210552.5277,-8.9359,-11.6219,-0.8818,6742988.1258,2205361.8058,7.9891,11.1805,1.1563,3898106.8257,7.4751,10.5977,1.9163
314,2022-05-11,,95.9931,-2235015.0751,-8.286,-10.8098,-0.8186,6742724.6482,2215271.2838,7.3537,10.3142,1.0652,3912947.6297,6.8757,9.7708,1.7641
315,2022-05-12,,88.753,-2259476.712,-7.6801,-10.05,-0.7596,6742460.4241,2225180.4336,6.7668,9.5123,0.9811,3927787.9009,6.3224,9.0059,1.6235
316,2022-05-13,,82.0439,-2283937.4327,-7.1156,-9.3397,-0.7046,6742195.5096,2235089.2494,6.225,8.7702,0.9033,3942627.6338,5.812,8.2986,1.4938
317,2022-05-14,,75.828,-2308397.2318,-6.5899,-8.6759,-0.6533,6741929.9571,2244997.726,5.7248,8.0837,0.8315,3957466.8235,5.3413,7.6446,1.374
318,2022-05-15,,70.0703,-2332856.1043,-6.1006,-8.0558,-0.6055,6741663.8148,2254905.8582,5.2633,7.4488,0.7651,3972305.4652,4.9073,7.0403,1.2634
319,2022-05-16,,64.738,-2357314.0454,-5.6453,-7.4769,-0.5609,6741397.1278,2264813.6416,4.8376,6.8618,0.7038,3987143.5547,4.5073,6.4818,1.1614
320,2022-05-17,,59.8006,-2381771.0508,-5.2219,-6.9368,-0.5194,6741129.9376,2274721.072,4.445,6.3192,0.6473,4001981.0879,4.1387,5.966,1.0673
321,2022-05-18,,55.2299,-2406227.1163,-4.8284,-6.433,-0.4808,6740862.2829,2284628.1455,4.0831,5.8178,0.5951,4016818.0613,3.7991,5.4897,0.9806
322,2022-05-19,,50.9993,-2430682.2383,-4.4627,-5.9634,-0.4449,6740594.1995,2294534.8583,3.7495,5.3547,0.547,4031654.4714,3.4864,5.05,0.9007
323,2022-05-20,,47.0844,-2455136.4131,-4.1231,-5.5258,-0.4115,6740325.7206,2304441.2074,3.4422,4.927,0.5026,4046490.3152,3.1985,4.6442,0.827
324,2022-05-21,,43.4624,-2479589.6374,-3.8079,-5.1182,-0.3804,6740056.8769,2314347.1895,3.1591,4.5322,0.4617,4061325.5898,2.9335,4.2698,0.7592
325,2022-05-22,,40.1119,-2504041.9083,-3.5153,-4.7388,-0.3516,6739787.697,2324252.8019,2.8984,4.1678,0.4239,4076160.2925,2.6897,3.9245,0.6967
326,2022-05-23,,37.0131,-2528493.2229,-3.244,-4.3858,-0.3248,6739518.2072,2334158.042,2.6585,3.8316,0.3892,4090994.421,2.4654,3.6061,0.6392
327,2022-05-24,,34.1478,-2552943.5786,-2.9925,-4.0575,-0.3,6739248.432,2344062.9073,2.4377,3.5214,0.3572,4105827.973,2.2592,3.3126,0.5862
328,2022-05-25,,31.4989,-2577392.9728,-2.7594,-3.7523,-0.2769,6738978.3941,2353967.3958,2.2346,3.2355,0.3277,4120660.9464,2.0696,3.0421,0.5375
329,2022-05-26,,29.0504,-2601841.4035,-2.5435,-3.4687,-0.2555,6738708.1143,2363871.5053,2.0478,2.9719,0.3006,4135493.3394,1.8954,2.7929,0.4927
330,2022-05-27,,26.7876,-2626288.8683,-2.3436,-3.2052,-0.2357,6738437.6121,2373775.234,1.876,2.729,0.2756,4150325.1503,1.7353,2.5634,0.4515
331,2022-05-28,,24.6969,-2650735.3655,-2.1586,-2.9607,-0.2173,6738166.9055,2383678.5802,1.7182,2.5052,0.2527,4165156.3774,1.5883,2.352,0.4136
332,2022-05-29,,22.7654,-2675180.8932,-1.9875,-2.7337,-0.2003,6737896.011,2393581.5423,1.5731,2.2991,0.2315,4179987.0194,1.4533,2.1575,0.3788
333,2022-05-30,,20.9815,-2699625.4498,-1.8292,-2.5232,-0.1845,6737624.9439,2403484.1189,1.4399,2.1094,0.2121,4194817.0747,1.3294,1.9785,0.3468
334,2022-05-31,,19.3341,-2724069.0337,-1.6829,-2.328,-0.17,6737353.7186,2413386.3086,1.3176,1.9347,0.1943,4209646.5424,1.2157,1.8139,0.3174
335,2022-06-01,,17.8131,-2748511.6435,-1.5477,-2.147,-0.1565,6737082.3481,2423288.1102,1.2053,1.774,0.1779,4224475.4211,1.1114,1.6624,0.2904
336,2022-06-02,,16.409,-2772953.2779,-1.4229,-1.9794,-0.144,6736810.8446,2433189.5227,1.1022,1.6261,0.1628,4239303.7099,1.0158,1.5232,0.2657
337,2022-06-03,,15.1131,-2797393.9356,-1.3076,-1.8242,-0.1325,6736539.2193,2443090.5449,1.0077,1.4902,0.149,4254131.4078,0.9281,1.3952,0.243
338,2022-06-04,,13.9173,-2821833.6157,-1.2012,-1.6806,-0.1218,6736267.4825,2452991.1759,0.9209,1.3652,0.1363,4268958.5139,0.8477,1.2776,0.2221
339,2022-06-05,,12.814,-2846272.3169,-1.1031,-1.5476,-0.112,6735995.6439,2462891.4149,0.8414,1.2503,0.1246,4283785.0276,0.7741,1.1696,0.203
340,2022-06-06,,11.7963,-2870710.0385,-1.0126,-1.4247,-0.1029,6735723.7123,2472791.261,0.7686,1.1448,0.1139,4298610.948,0.7066,1.0704,0.1855
341,2022-06-07,,10.8576,-2895146.7795,-0.9292,-1.311,-0.0945,6735451.6959,2482690.7137,0.7018,1.0478,0.1041,4313436.2744,0.6449,0.9794,0.1694
342,2022-06-08,,9.9921,-2919582.5391,-0.8524,-1.206,-0.0868,6735179.6021,2492589.7721,0.6406,0.9588,0.0952,4328261.0064,0.5883,0.8958,0.1547
343,2022-06-09,,9.1941,-2944017.3166,-0.7816,-1.109,-0.0797,6734907.4381,2502488.4356,0.5846,0.8771,0.0869,4343085.1432,0.5366,0.8191,0.1412
344,2022-06-10,,8.4584,-2968451.1113,-0.7164,-1.0194,-0.0731,6734635.2102,2512386.7038,0.5333,0.8021,0.0794,4357908.6845,0.4892,0.7488,0.1289
345,2022-06-11,,7.7805,-2992883.9226,-0.6565,-0.9367,-0.0671,6734362.9243,2522284.5762,0.4864,0.7333,0.0724,4372731.6298,0.4459,0.6843,0.1176
346,2022-06-12,,7.1557,-3017315.7499,-0.6013,-0.8604,-0.0615,6734090.5859,2532182.0521,0.4435,0.6703,0.0661,4387553.9786,0.4064,0.6252,0.1073
347,2022-06-13,,6.5802,-3041746.5928,-0.5506,-0.79,-0.0564,6733818.2001,2542079.1314,0.4042,0.6124,0.0603,4402375.7305,0.3702,0.571,0.0978
348,2022-06-14,,6.0499,-3066176.4507,-0.5039,-0.7251,-0.0516,6733545.7715,2551975.8134,0.3683,0.5594,0.055,4417196.8853,0.3371,0.5214,0.0891
349,2022-06-15,,5.5616,-3090605.3232,-0.4611,-0.6653,-0.0473,6733273.3044,2561872.098,0.3355,0.5108,0.0502,4432017.4426,0.3069,0.4759,0.0812
350,2022-06-16,,5.1119,-3115033.2098,-0.4217,-0.6102,-0.0433,6733000.8029,2571767.9847,0.3055,0.4663,0.0457,4446837.4022,0.2793,0.4343,0.074
351,2022-06-17,,4.6979,-3139460.1104,-0.3856,-0.5595,-0.0396,6732728.2704,2581663.4734,0.2781,0.4256,0.0417,4461656.7636,0.2542,0.3962,0.0674
352,2022-06-18,,4.3168,-3163886.0244,-0.3524,-0.5128,-0.0363,6732455.7105,2591558.5636,0.2531,0.3883,0.0379,4476475.5269,0.2312,0.3614,0.0614
353,2022-06-19,,3.966,-3188310.9517,-0.322,-0.4699,-0.0332,6732183.1261,2601453.2553,0.2303,0.3541,0.0346,4491293.6916,0.2102,0.3295,0.0558
354,2022-06-20,,3.6431,-3212734.8919,-0.2941,-0.4303,-0.0303,6731910.5202,2611347.5481,0.2095,0.3229,0.0315,4506111.2577,0.1911,0.3003,0.0508
355,2022-06-21,,3.3461,-3237157.8449,-0.2685,-0.394,-0.0277,6731637.8954,2621241.4419,0.1904,0.2943,0.0286,4520928.2249,0.1737,0.2736,0.0462
356,2022-06-22,,3.0729,-3261579.8103,-0.2451,-0.3606,-0.0253,6731365.2541,2631134.9365,0.1731,0.2682,0.0261,4535744.5931,0.1578,0.2493,0.042
357,2022-06-23,,2.8215,-3286000.788,-0.2236,-0.3299,-0.0231,6731092.5986,2641028.0317,0.1573,0.2444,0.0237,4550560.3622,0.1433,0.227,0.0382
358,2022-06-24,,2.5904,-3310420.7778,-0.2039,-0.3018,-0.0211,6730819.9308,2650920.7274,0.1429,0.2225,0.0215,4565375.5321,0.1301,0.2067,0.0347
359,2022-06-25,,2.3779,-3334839.7795,-0.1859,-0.2759,-0.0193,6730547.2527,2660813.0235,0.1298,0.2026,0.0196,4580190.1025,0.1181,0.1881,0.0315
360,2022-06-26,,2.1825,-3359257.793,-0.1694,-0.2522,-0.0176,6730274.566,2670704.9197,0.1178,0.1844,0.0178,4595004.0735,0.1072,0.1712,0.0287
361,2022-06-27,,2.0028,-3383674.8182,-0.1544,-0.2304,-0.016,6730001.8724,2680596.4161,0.1069,0.1678,0.0162,4609817.445,0.0972,0.1557,0.026
362,2022-06-28,,1.8377,-3408090.855,-0.1406,-0.2104,-0.0146,6729729.1732,2690487.5126,0.097,0.1526,0.0147,4624630.2168,0.0881,0.1416,0.0236
363,2022-06-29,,1.686,-3432505.9032,-0.128,-0.1921,-0.0133,6729456.4699,2700378.209,0.088,0.1388,0.0133,4639442.3888,0.0799,0.1287,0.0214
364,2022-06-30,,1.5467,-3456919.9628,-0.1165,-0.1753,-0.0121,6729183.7637,2710268.5052,0.0798,0.1262,0.0121,4654253.9612,0.0724,0.117,0.0194
